index,Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8
460,-1.7957482,0.07217473,0.2687762,-0.7093685,-0.7964534,0.24460825,-0.8735141,1.3193916,-0.715474
461,-0.539158,1.6672287,0.4592598,-0.016833752,0.19478434,1.4651247,-0.38171706,0.94638914,-0.051963903
462,-0.3234073,-0.8866067,-0.44683218,-0.4430185,1.1870707,-0.45797613,1.7229084,0.03510731,-0.020763598
463,-0.8406249,1.0372341,0.040117428,0.23216696,-0.52098143,1.3238554,0.19831069,0.5725634,-0.029782385
464,-0.59203553,-1.9626703,-0.5240217,-0.42206335,0.44331932,0.12519966,-0.07548823,0.24840002,0.76931673
465,-0.70335186,-1.584473,0.65154046,0.77730536,0.5064888,-0.10261722,-1.0109148,1.084214,0.5241764
466,-0.1753021,2.195528,-0.47718984,-0.19352914,1.0519345,0.44399703,0.18731144,-0.011195354,0.50993747
467,-0.7699246,-2.0493019,-1.4781129,-0.1380332,0.6850699,-0.32776597,-0.10608864,0.40181363,0.24970281
468,-0.3873954,-1.965594,-0.18049543,-0.6266828,-0.10652866,0.6408292,0.033223107,-1.0245479,0.40547293
469,0.68280363,1.0762665,-1.7781726,-0.22394669,0.687501,0.2655466,0.03416586,0.31257683,-0.30705583
470,-2.0541034,0.013994444,-0.91019815,-0.35101417,0.889902,0.55605054,0.8400636,0.5436982,0.8129614
471,-0.18412544,1.0846936,-0.4944368,-0.29374093,-0.6875503,1.4887773,-0.06295751,1.0717432,0.4139743
472,0.21063715,-0.53385377,0.30924246,0.35340637,1.6950601,-0.3967721,-0.6787502,0.2706003,0.49963266
473,-0.03938894,0.90062827,-1.8795937,0.47137207,0.16564426,0.47957894,-0.1307104,0.09742024,0.95731205
474,-0.80932647,0.10291152,-1.4194622,-1.346375,0.90308654,0.8545067,1.2637614,0.17007676,0.06390534
475,-0.66442186,0.52517354,0.10431853,0.008124143,-0.25951767,0.49735892,-0.003517583,0.25534928,-0.46050042
476,-0.8244408,1.7726244,0.03992717,-1.1092064,1.4010476,1.1614668,-0.25892228,0.48656505,0.007531643
477,-1.8337399,-0.7025709,-0.77867156,-0.77091837,0.38128364,-0.42512357,-0.81785136,0.44880074,-1.3516212
478,-1.1882026,1.3616639,-0.3134112,-1.1133211,0.33237535,0.87072074,-0.05110351,0.49619728,-0.66970646
479,-0.51176345,0.05367432,-0.58281875,-0.63791543,-1.4034102,0.5731457,-0.9817075,-0.05601182,-0.8967018
480,-0.8706036,1.2423013,-0.45976114,-0.9199044,-0.6953867,1.3333398,0.25251257,0.64028686,-0.4356442
481,-0.23988017,0.2284998,-1.2011361,-1.0018623,0.73518723,1.9292568,0.63085455,0.73072606,-0.47869584
482,-2.503791,-0.5720649,-0.7765089,0.36493728,0.46561134,-0.11956091,0.042911287,0.16570073,-0.98063207
483,0.74486,-0.973311,-1.5198661,-0.79425263,1.1006163,0.12330779,-0.43357953,0.7173445,-0.049677014
484,-0.2347279,-1.5804656,-1.691509,-1.2432016,-0.9285445,0.47656333,-0.24336807,0.774713,-0.04861255
485,-0.21880789,0.8597051,0.012543097,0.68702275,0.09670013,-1.0956268,0.73175395,-0.49465516,0.8516537
486,0.26273376,-0.22363153,-1.641147,-0.6544808,0.4764734,1.470232,-0.33795646,-0.16445714,-0.28036928
487,0.46887997,1.7262747,-0.81298566,0.4299795,0.4778819,0.342427,-0.117148235,-0.39633012,0.30342138
488,0.14006229,1.6258732,-0.3810441,1.2598463,0.60167927,0.34125826,-0.4611775,-0.31271613,0.014619064
489,1.5344431,-0.3233878,-1.2949011,0.0016500838,0.34700096,-0.07286975,0.023673043,1.0338736,0.78251386
490,0.5528008,0.86052364,-0.80068463,-0.22926082,0.20403765,1.2000788,0.16481176,-1.0319369,-0.6381191
491,-1.3212266,-0.08819019,-0.51552,-0.9454504,0.67350286,-0.21499085,0.8297409,-0.12939683,-0.080471925
492,0.80428004,1.5327246,-0.007171983,0.3861839,0.8359411,0.09779483,0.08559193,0.14178766,0.6106691
493,-0.04678807,1.7021372,-0.41232887,0.91956866,-0.058002636,-0.13228555,-0.99249536,-0.41109124,0.17090982
494,0.73320127,-0.011231381,0.1095784,0.8948354,-0.16059905,-0.17711279,-0.9046738,-0.1269221,0.79573727
495,0.2822372,1.2860984,-1.0969445,0.5866544,-0.46523368,0.83991945,-0.24759156,-0.5338831,0.5122076
496,0.9001024,-0.4108434,-1.3702642,-0.15521997,0.26466948,2.053269,0.4852859,-0.12439604,-0.24161512
497,0.4111215,-0.50464153,0.30074495,0.29676503,0.44548064,1.3444275,-1.5762064,0.55226654,-0.40239206
498,1.4595791,-1.0359107,0.1001952,0.014749959,0.09975624,0.46465653,-0.34710932,0.38150495,-0.17973176
499,1.0861784,0.034499217,0.5102174,0.13654344,-0.09159103,0.6575284,-0.22190177,-0.72939783,1.5266682
500,1.1414874,-0.0063024014,-0.46822152,0.46452823,-0.5752172,0.66082835,-0.47987756,0.12025349,0.7619121
501,0.76609546,0.9814387,-0.55387807,-0.087098315,0.67228377,0.9324333,-0.91713554,0.25903141,0.91038734
502,0.91092175,0.25401807,0.47996074,0.58638185,-0.9718786,0.35745615,-1.1083803,-0.02188924,-0.38248336
503,1.14784,-0.0531682,-0.8210376,0.49256414,0.1505352,0.07467074,-0.63797724,-0.17665806,0.44111353
504,0.8307864,1.412913,-0.7866319,0.43163443,0.33896726,0.84238243,0.27462608,-0.35650507,0.8596616
505,-0.45239514,1.687979,-0.072866805,1.0160818,0.3086261,-0.90240324,0.077770084,0.14619583,1.1316389
506,0.73355633,0.3044427,0.29292148,0.2015372,0.7394034,0.896995,-1.993585,0.25271145,0.07516664
507,0.8419255,0.86242324,-0.80544853,0.009260451,0.26359412,0.9304066,-0.6661343,-0.11860375,0.71316534
508,1.0834033,-0.7960142,-0.038502343,0.86745167,-1.0697954,0.5418466,0.039778445,0.095020756,0.10672152
509,0.6472888,0.7813907,-0.43280113,-0.40577018,-0.061939694,0.5536864,-1.793379,-0.30628297,-0.470018
510,1.4789677,0.34498894,0.50984097,0.2900385,-0.68067527,0.0277175,-0.96270984,-1.0927322,-0.26504093
511,1.1966321,1.1170675,-0.24718979,0.5122,-0.81329674,0.37216115,-0.08712007,-0.03830956,-0.15518689
512,0.15427907,-0.5729177,1.6226653,0.281243,0.21064173,-0.21601027,0.22838607,-0.65007114,-0.62511533
513,1.3316611,0.90357816,-1.1286104,0.24082094,0.15779562,-0.33488744,0.1153751,-0.023536317,0.21148574
514,0.72186625,1.1255829,-1.6982772,0.43830195,0.60997635,0.545441,0.0018943176,0.059878647,0.18656714
515,1.1352886,0.15717196,1.5004187,0.27074575,0.32183537,-0.11676226,-1.2781659,-0.24744494,-0.50135446
516,1.21518,0.6816937,-0.6513826,0.7372003,-0.6609339,0.6731259,-0.31752765,0.03567335,0.39633894
517,0.94983,1.0803673,-0.9046165,0.45501977,0.3301639,0.79281765,-0.16496776,-0.11753863,0.4115119
518,1.2795562,0.7943565,-0.8431892,-0.04218556,0.969757,0.21038617,-0.24977514,0.56973106,0.8264107
519,1.2348286,-0.71205807,0.1682685,0.22713852,-0.068553776,0.70647323,-0.6263822,0.028495178,0.32531896
520,0.9306964,-0.94622827,0.40471223,0.57879037,-1.7941941,0.61128145,-0.17300372,-0.09119057,0.0051284954
521,1.2080668,0.62623036,-0.15028921,0.15620348,0.5551748,1.0333927,-1.2848278,0.032935783,0.50739264
522,0.15918922,-0.055902615,0.48613268,0.05277168,0.6790643,0.42942357,-2.084625,0.8065093,-0.16163215
523,1.0151982,-0.35226282,-0.501434,0.25055128,-0.8028195,-0.0043865144,-0.91687274,0.44545454,0.009176329
524,0.68836224,-0.86019593,0.09385529,-0.56614393,1.33699,0.6028651,-1.1575931,0.5031107,-1.0356169
525,0.37346706,0.24833006,-1.030082,0.13356614,1.1241245,-0.8676251,0.43837363,0.10106629,0.8376686
526,1.0411307,0.80445313,-0.70053405,0.23175208,-0.44180337,1.1396337,-0.5193906,0.3658234,0.35356048
527,1.0057267,-0.49617237,-0.14872597,1.3140434,-0.2702312,0.010470182,-0.43648443,0.22217798,0.84226114
528,0.5615715,0.54208744,-0.71010727,1.4486998,-0.0013981541,-0.2883993,-0.9254576,0.05693191,0.12818658
529,-0.34929413,1.1464019,-0.9542035,0.4519989,-0.021582771,0.44172183,0.13572967,1.5411913,1.2060555
530,0.76715773,-0.5435326,-0.5391377,0.80669945,-0.45452958,0.4575653,-0.44872835,0.26007128,0.72174877
531,0.8991653,0.9009908,-0.5829055,1.1506155,-0.8901585,1.2011354,-0.14460944,0.24192572,-0.12169614
532,-0.31385922,0.9970234,-0.67472935,0.2327461,0.38130867,0.39974284,-1.3715923,-0.5190735,0.30630726
533,0.59371257,0.6836131,-1.0473919,0.6617545,1.0902526,0.18391126,-0.9451052,0.06649327,1.0845122
534,1.1548691,-0.24428837,-0.76271677,0.7758245,-0.22761774,0.8502431,0.14191034,0.41258916,1.0826831
535,0.15447254,0.21059293,-0.27314872,0.6328163,0.2322004,0.98804724,-1.5713615,-0.097723916,0.16332601
536,0.3423374,-0.023851365,-1.3999795,0.8978546,-1.0436074,0.35504976,-0.64163446,0.45609045,0.7464256
537,-0.0034248382,-0.29363853,-1.2100304,0.87264836,-1.5774482,0.8881782,-0.80788875,-0.42830205,0.29921067
538,0.23847736,1.7437012,-1.0940027,0.4635384,0.2949316,0.8956267,0.046774693,0.07023136,0.8420897
539,1.2980684,0.9322668,-0.51923615,0.6828128,-0.1821737,0.7578718,-0.8353448,-0.007122129,-0.2861963
540,1.2757447,0.065815166,-0.4106767,0.086408526,-0.019041449,1.5536875,-0.95861703,-0.45934588,-0.21967441
541,1.3095983,0.34797788,-1.2542298,-0.0876218,0.9221289,-0.44036815,1.2515465,0.06250732,-0.17472771
542,1.2560537,0.37961382,-1.215929,-0.24120416,0.7181139,-0.40248886,0.9748112,0.36376017,-0.26486146
543,0.4663639,1.1386217,-0.69287777,0.54296124,0.53717875,0.6669623,-0.7332669,-1.0712221,0.4284055
544,0.4364525,-0.09451859,0.36302197,1.1024342,-0.940131,0.7735759,-0.4797954,0.17875092,0.63213277
545,1.057175,1.1517625,0.10280104,1.4029106,0.26064932,0.6511831,-1.004276,-0.15584809,0.30577302
546,1.002962,0.8010504,0.095285654,0.11737541,0.27699926,0.8358757,-1.0297227,-0.19137473,0.3618597
547,0.114803255,1.1752714,-1.0521991,-0.27828488,0.41897556,0.37434533,-0.34787175,-0.48755503,0.5942402
548,1.239209,-0.59707975,-0.85227525,-0.28173062,0.5049058,-0.4678827,0.92449975,0.58565605,0.74238974
549,1.2316248,0.3719214,-0.13616587,1.1199454,-0.31616274,0.26914808,-0.46718282,0.064405635,0.8977487
550,-0.018888837,1.1384906,-0.9800532,-0.21775073,1.0646648,0.43389073,-1.0674398,-0.2607691,0.6481965
551,-0.15918866,1.3965968,-0.78790164,-0.25981036,0.7201177,0.25530863,-0.58571804,-0.30141273,0.40878338
552,1.2136396,-0.29132038,-1.0453193,0.41160488,-0.34886697,0.4718829,-0.41917828,0.28779003,0.66056645
553,0.8904529,0.38193294,0.11884691,-1.0352623,0.867788,-0.48746178,-0.88463426,-0.19063494,0.021269066
554,0.35209846,-0.052586634,-0.53000015,-0.1652214,-0.84131384,-0.71216375,-0.61836624,0.12798147,-0.60381114
555,-1.0801202,0.11146204,-1.2068634,-0.91456854,0.117775716,-0.0028936937,-0.08493003,-0.5132905,0.37198624
556,0.23129334,-0.21801466,0.419605,0.26908395,-1.1162903,1.3901511,0.2786645,0.20751859,-0.8266825
557,-0.049638323,-0.54713124,1.1266967,-0.3526957,-0.6085644,0.3347027,0.28946507,-0.31634954,-0.5020446
558,0.9179853,-0.2824337,0.59747773,-1.264451,1.1757048,-0.0744314,0.79993165,-0.49817786,-0.63237506
559,-0.13747224,-0.76692855,0.6457986,-0.7416342,-0.42859596,0.41127506,0.07911798,-1.0357108,0.8105921
560,-0.033151675,-0.7532394,-0.25526825,-0.9778134,-0.24250309,-1.1105454,-0.24423522,0.6451262,-0.66519195
561,1.2649384,-0.121453345,0.6538,-0.36189598,-0.05686908,-0.23497172,0.6954436,-1.3314837,-0.6989762
562,0.1872782,1.0578249,-0.44602823,1.0972079,-0.6042277,1.3259476,0.89490515,1.250431,0.76988727
563,-0.38396227,0.11496923,1.3396,-0.07027499,0.3089307,-0.13345659,-0.96414423,-0.4140648,-0.7113398
564,-0.99006873,-0.703864,0.4657622,0.096800014,0.048235673,-0.7488534,-0.651716,-0.4334591,0.33691448
565,0.77768797,1.1088852,-1.7738345,0.10494852,0.6198572,-0.6969017,0.45524976,0.050044887,-0.64431417
566,0.28444847,1.4166871,-0.5016883,0.6364683,0.67125237,0.11011036,1.581715,0.22066882,-0.64587975
567,-0.10242435,0.036277927,-0.4822322,0.61359525,1.9946319,-0.22440964,0.092510775,0.27420825,1.1968805
568,0.38514978,0.18237974,-1.2690158,0.6764603,0.08334869,-1.51042,0.6256027,0.35351643,0.417373
569,-1.370931,0.27191415,0.011512155,-0.21309717,1.3279724,1.0144128,0.49247664,1.6118728,0.41007462
570,1.1308974,-0.66574985,0.32730383,-0.34986782,0.8263406,-0.013394244,0.8036611,-1.1996362,-0.117603004
571,-0.86955297,0.024220936,-1.110563,0.0022132024,0.7774441,-1.1451972,0.47276816,-0.12801573,0.8151363
572,-0.24212366,-0.13549589,0.26169327,-0.1248989,0.5140882,1.0156322,1.7459447,0.2487725,0.06597053
573,-1.4088645,0.21810874,-0.24948414,-0.59662235,0.4614695,-0.029625777,0.090277165,-0.7463018,-2.1890473
574,-0.6652056,-1.3559743,-0.69098055,0.896253,0.32558948,0.5763774,0.7464762,0.6708513,0.5038792
575,-0.5156127,-1.0298078,0.65089697,-1.4155874,0.8631059,-0.04804241,0.9397154,-0.44972292,0.2837544
576,0.24511182,-0.5581324,0.28025085,-0.23515141,0.610786,1.0147802,0.3370759,-0.1633809,0.01391463
577,0.88136774,1.7532885,-0.56161284,1.0145243,0.71416605,-0.81127894,0.19445807,1.1203585,-0.2895406
578,-0.27869186,0.42912373,-1.3901118,0.79950285,-0.050574,-0.918691,-0.0027949195,-0.09110643,1.0843983
579,0.47557282,0.9766089,0.10897413,1.0952238,-0.1793058,-0.2300863,0.56440747,0.81387067,0.96589714
580,0.14457002,1.377293,0.37662488,1.1555092,-0.15609962,0.07756141,0.7284722,0.9484418,1.1156726
581,1.3816197,-0.1344612,-0.45088688,0.71692306,-0.29321918,0.6641968,1.5853211,0.6258017,0.36568788
582,-1.5488284,1.2406915,0.8010098,-0.6026686,-0.39966708,0.9366998,-0.30531055,1.0331941,-0.23799208
583,-0.78426737,-1.2229577,-0.8060745,-1.3708293,-0.31465706,-1.1838204,-0.10100679,0.5044626,-0.4627133
584,-0.616751,1.1048473,-0.6750207,-0.22054824,1.7847911,-1.0956945,-0.82951385,-0.48364088,0.12184764
585,-0.6333962,0.44233355,-0.7338614,-0.7201351,0.25724268,0.9173309,0.6349663,-0.06480144,-0.25593236
586,0.53705776,-1.2956598,0.36830693,0.94047683,-0.74403584,-0.5283759,-0.13391475,0.26029143,0.7586272
587,-0.9031851,-1.3445667,0.5605596,-1.2349442,1.0128925,0.78912383,-0.12570474,-0.23043106,-0.40473798
588,-2.365395,0.0016971994,-0.447972,-0.065600574,-0.31774396,0.17096157,-1.1922836,1.3002944,0.5120375
589,-0.62517565,-0.80056286,0.47439525,-1.3389467,1.0304967,0.937182,-0.10085192,0.054865442,-0.26755205
590,0.08726917,0.07167471,0.37704036,0.96089786,0.2609881,-0.7676135,-0.28250188,-1.1378752,0.38822275
591,-1.0458021,-0.16143613,1.2589887,0.18898648,0.106449336,0.15120645,1.2522582,0.74879164,-0.024476886
592,-0.24077,0.44769037,-0.8369737,0.4135942,1.3811958,-1.4251207,-0.76818013,-0.94350356,0.35573977
593,-0.7700984,-0.46236005,0.6018115,-0.9506803,0.67223024,0.09396826,0.98111576,0.3763268,0.49160177
594,0.2256485,0.97009385,-0.640613,0.9931057,0.47592914,-1.1882043,0.42980182,-0.30751517,0.51112926
595,-0.67413485,-0.47734353,-0.091175266,-0.9128287,0.931746,0.06512608,1.1945502,0.59816843,-0.61920756
596,-0.5891745,-0.5508989,0.7590801,-1.5435896,-0.010197783,1.1632211,0.40517882,0.19680586,-1.046335
597,-0.7638656,1.4777076,-0.60754263,0.25025916,0.507036,-0.93320715,0.4680366,0.3395869,0.87487453
598,-0.92780083,1.5609299,0.055217844,0.81314176,0.11809718,-0.39224538,0.325832,0.7635666,0.90669614
599,-0.79333466,-1.1847006,-0.44241324,-0.022316854,0.5021672,-0.33354604,0.6758934,0.5922304,0.67313176
600,-1.7727512,0.20332737,-0.09521452,-0.6854252,0.38124737,-0.93527484,0.17250548,-1.0986242,0.037448432
601,-0.94029456,1.3201159,0.46152306,0.6154302,-0.25297078,0.5873058,0.5922975,-0.037826404,0.18989544
602,-0.0058218995,0.40023234,-0.9224177,0.35511252,0.9255067,-1.2751215,-0.42731524,-0.27487338,0.3061244
603,-0.188158,1.2151264,0.6422105,0.25406018,0.7907131,-0.001154758,0.24502975,-0.105800256,0.9669164
604,-0.47846323,1.2693474,0.17902909,1.2751004,-0.077239156,-0.008169457,1.1586709,1.1613355,0.0038754493
605,1.2945713,1.1824614,-0.506374,0.14731042,0.9845651,-0.9300014,0.48119938,0.15574522,-0.29614556
606,-1.6597153,1.2885681,-0.19267893,0.59861183,0.3656729,1.0508564,0.5799967,-0.09100442,0.31451818
607,-0.38798296,-0.4120478,-0.10379709,0.83351076,0.050391927,0.03208047,1.1530559,0.79022664,0.6397139
608,0.18554288,1.3246762,0.22379418,1.0221951,1.8383654,-0.35801038,0.20286086,0.48014578,0.28011805
609,-0.38495195,-0.5995591,-0.15889096,0.2549481,0.5707805,-1.3207337,-0.4668168,-0.26250103,-0.23611255
610,0.19252892,0.31013212,0.14423376,0.26358026,1.1690993,-1.0172316,-0.208474,-1.3225411,0.68341243
611,1.2796286,1.0564523,0.13408251,0.551453,0.058134884,0.39357334,1.0825566,1.2143216,0.010856599
612,1.6351163,-0.30228934,-0.13809544,0.22117753,0.05651201,-1.2013063,0.5373766,-0.19152239,0.1937902
613,0.588394,0.50689924,-0.31811264,-1.4146951,0.22356246,1.3394213,0.4218399,0.7363992,-1.039981
614,-0.73864734,0.9376553,-0.7436666,-0.3906537,0.1010978,-0.7094104,0.28891137,0.046218317,0.47491407
615,-0.75777084,0.07251054,-0.44809154,1.4754406,-0.19099784,0.16707167,-0.42599943,0.101020604,0.85747075
616,-1.1264292,0.9084647,0.7858559,-0.5022581,-0.23562685,0.97865355,0.49550384,0.82113177,-1.5321865
617,-0.421945,-1.0027376,1.7652102,0.23080803,0.1114274,0.002766829,0.36891058,-0.26814374,0.06726326
618,-0.9203818,0.07344739,0.2493254,0.85218525,1.2151967,-0.8233303,-0.39653343,-0.60340023,0.89177185
619,-0.23940551,0.11156519,-1.1062038,1.6963487,-0.36917216,-1.2197435,-0.147331,0.06710596,0.35216093
620,0.2711943,1.4253138,-1.3386276,0.29670936,1.498184,-0.8345781,-0.08400568,-0.9644412,-0.37237716
621,0.27176434,-0.77337354,-0.19076739,-1.543396,0.2854392,-0.41534683,0.2598535,-0.28466153,0.00393565
622,0.6346767,-0.76950425,-0.005259663,1.1183455,-0.1328664,-0.9437872,0.083646305,0.5322943,0.228248
623,0.22689453,0.22841376,-0.9063935,0.5448065,-1.2961463,-0.34019184,-0.22219227,-0.049235344,-0.7985452
624,0.53793377,-1.3373404,1.0447724,0.682082,-0.36270583,-0.50516725,0.08486438,-0.6830123,0.6143799
625,0.7986777,0.6438221,-1.2386401,0.2444349,0.65768427,-0.09084492,-0.8438825,0.673074,0.8631563
626,-0.3547825,1.2652328,1.0722281,-0.8434281,0.939738,0.47136414,-1.0938636,-0.23327935,-0.7604661
627,-0.7074189,0.5592713,0.49050647,0.196158,-1.1873066,1.6313169,-0.22924958,1.032787,-0.1265593
628,-0.51816833,0.46624878,0.18822768,-0.4269228,-1.4621971,1.1771032,0.33063474,1.9672989,-0.5689179
629,1.3124332,0.5647272,-0.64548314,0.7819159,0.6591723,0.40444118,0.74912757,0.72889614,0.39294335
630,0.4875984,0.052555457,-0.28142107,1.8388112,-0.7125265,0.21835828,1.0340555,0.96970516,-0.17413488
631,0.39945048,0.011726722,-0.23776062,1.5529631,-0.17520298,-0.9443686,0.7089001,-0.37251887,-0.6711902
632,1.7166613,-0.5294392,0.07191403,0.55314016,-0.5918502,0.58505076,0.9344877,0.88502705,-1.0612088
633,-0.0027123364,-1.1644323,1.1691827,0.46565717,-0.20289625,0.128176,-0.33435982,-0.7712678,1.1377482
634,-0.32202068,1.4753021,-0.1012992,-0.014185891,0.5301659,0.46919274,0.52404255,0.5920694,0.8678381
635,-0.45835918,0.78711677,0.38128877,-0.36984104,0.8555201,-0.54068995,1.064022,-0.6028468,0.8199545
636,-0.13006455,0.8405902,0.03532988,0.8001875,-0.48287004,0.7002615,0.8813573,0.50640416,0.6286762
637,0.890557,-0.4709394,-1.2941684,1.1239702,-0.15490067,-0.54487985,0.40766752,0.23069027,0.5971302
638,1.2012603,0.89749086,0.39036578,0.109888844,0.84676164,-0.4720473,1.1252844,0.4295204,-0.28708544
639,1.2637541,1.0220659,0.21713983,0.5127046,0.8531086,-0.444793,1.2945995,-0.007372007,-0.47250745
640,1.165605,-0.82959205,0.6433981,1.005656,-0.60212266,-0.5663383,0.20732386,-0.25021702,0.57781595
641,0.5878818,-1.4101679,0.6297327,0.68519104,-0.94044435,-0.6653282,-0.2606591,0.78312576,-0.24619582
642,-0.3476039,-0.5379102,1.3588008,-0.30999085,-0.21834557,1.0388147,-0.16542843,1.421357,-0.73804283
643,1.0666611,-1.4458618,-0.21331991,0.83265644,-0.7488301,-0.51318514,0.23221302,0.20520896,-0.40032154
644,0.9052701,1.4074152,0.7576519,0.21959761,0.6478057,-0.7049418,0.5816169,0.20928982,-0.22657901
645,-0.3532478,1.5631648,-0.12785476,1.1024337,0.3937391,-0.81804824,0.04117616,0.21770886,1.232969
646,-0.75586474,0.9111177,0.59823763,0.26071757,-0.21416622,1.6065469,1.0108725,0.28191364,-0.22337648
647,0.80037403,0.64608294,-1.2554317,1.5391828,-0.33112714,-0.089391515,0.3161534,0.60617185,-0.11534743
648,0.023682479,-0.44535553,-0.316693,1.2107799,-0.15810849,-0.017899364,-0.12631443,-0.39826328,0.38632208
649,1.66792,0.10243156,-0.4590603,0.8099786,0.4556889,-1.2211472,0.2856141,-0.2896816,0.06444076
650,0.73952705,-0.36635026,-0.45481834,1.4928983,-0.381389,0.027513057,0.74962425,-0.25369853,0.13174556
651,0.8157648,-0.7330237,1.1811402,1.0739115,-0.5829433,-0.6406425,-0.1820975,-0.28395662,0.28182477
652,0.59243,-0.48335168,1.1870244,1.120707,-0.6849016,-0.5076544,0.06399913,-0.33597302,0.12958825
653,-0.04377821,0.94958806,-0.80967236,1.1305088,-0.22335821,0.1895689,-0.30519938,-0.3335873,0.8076438
654,-0.01656998,1.1120759,0.17954537,0.5656725,-0.006871313,0.30031013,1.4486902,0.37889022,0.5160434
655,-0.36653617,0.6253988,-1.1111087,1.1354754,0.5156558,-0.7705159,0.70308733,1.1206607,0.8832329
656,-0.5298097,1.2597369,0.008818984,1.1259438,0.25698772,-0.14584409,1.2882342,1.5582887,-0.06222155
657,0.4798431,-0.82187426,-0.9651675,1.0056164,-0.7655782,-0.88180065,-0.33169612,0.04899538,0.029183973
658,0.85809267,-0.3942824,-0.48812634,1.2827382,-0.7820157,-0.10822676,0.8027657,0.5540255,0.34991133
659,-0.70773363,1.5652646,0.2055094,-0.38734192,0.35480738,0.12823245,0.9539175,0.017761298,0.33639258
660,-0.29067016,-0.7999016,-1.1180322,0.52772814,0.23580718,-1.5546016,1.0085597,-0.64867437,0.022927053
661,1.0488681,-0.6599448,-0.68164897,1.3035357,-0.58199614,-0.7971864,0.9587789,-0.23044324,0.4624846
662,0.7052902,-0.9102899,0.17409125,1.2066139,-0.7740995,-0.73028123,0.28955185,1.1408255,-0.1987249
663,0.7193448,-0.6858096,-0.49392763,1.3237805,-0.65021884,-0.6934355,-0.1175829,0.50946873,0.34705773
664,-0.55920213,-0.8748719,1.740133,0.27608144,0.28613302,0.28338903,-0.7374225,-1.1719937,0.66930336
665,0.7872562,-1.0156627,1.1242331,0.5264852,-0.690297,-0.23777038,0.20674855,-0.56103855,0.8982588
666,0.6753378,0.62375057,-0.3447457,-1.2034903,0.32192314,1.2047064,0.60295534,0.82282966,-1.0183272
667,0.7658031,0.16683865,-1.0171486,1.7685653,-0.6568621,-0.6753085,-0.19092217,0.38485217,-0.121727265
668,-0.36416665,-0.48763996,-0.5790966,0.24093384,-1.1613187,-0.80242467,0.74049485,-0.40855184,-0.8634775
669,-1.2348152,-0.5745373,0.45495215,0.50841784,0.38675368,-0.04446815,0.5734275,0.4068221,0.09803812
670,0.41368443,0.91542727,-1.1551911,1.3826241,-0.0713222,-0.28666753,-0.021886036,0.15089145,-0.1272759
671,0.7497377,1.2286164,0.9981017,0.2537939,0.76850295,-0.22483473,1.3186076,0.54027224,0.3444093
672,-0.12494261,0.3021227,-0.51377225,-0.11876817,-1.3160132,-1.3449199,-0.37134475,-0.31308737,-1.7037582
673,0.88596755,1.2808809,0.1370157,1.0769444,0.76035625,-0.9851411,0.44847286,0.12984169,-0.4236637
674,-0.25230432,0.93090886,-0.6022562,-0.45427942,-1.0180403,-0.3374514,0.40904814,0.5420638,-0.9749514
675,0.023287397,0.45508304,1.4546359,-1.240344,0.1659483,0.68818307,-0.027372284,-0.7545122,0.34704918
676,-0.4710205,0.63781047,-0.5943919,0.5916871,0.40586627,-0.9619264,-0.619266,-0.9973718,1.4188352
677,0.38366124,-0.70504266,-0.1533921,-0.9419537,-0.8735106,-0.24374592,-0.563333,-0.54267913,0.56642663
678,0.110765256,0.47004452,-1.3145642,0.26799133,-0.33055076,-1.1274598,-0.5450594,-0.3232491,-0.35721186
679,-0.022148386,-0.054803982,1.2150766,0.3652339,0.6290073,1.1470143,-0.3143694,0.1476998,0.4450134
680,-1.0496942,-0.07269378,-0.79077244,-0.0010210145,0.72716236,-1.3598878,-1.1861823,-0.35134187,0.008578476
681,-0.57037723,-0.4522609,0.48937243,0.17228115,-0.009762395,1.5259094,0.7830105,1.503145,0.02984411
682,-0.46787772,1.4302095,-0.7437656,0.20643942,-0.375982,-0.2868835,0.34857917,0.30422854,0.5555005
683,-0.5957367,-0.94311893,0.69813097,-0.7294974,-0.20063385,0.618945,-0.87668294,-0.34701043,0.86790705
684,0.8021146,-0.31595066,0.75515693,-0.25209326,0.074278176,0.52474964,0.5236448,-1.494993,0.6625041
685,1.0388551,0.4903255,-0.2960945,0.33301276,-0.45448238,0.41657445,-0.27060938,-0.9510912,-0.062885165
686,1.1851394,0.21452492,0.11570582,0.7324453,-0.410575,-0.6680199,0.32165912,-0.7500447,-0.45448342
687,1.7429122,-0.4988172,0.496612,-0.072194114,-0.49237514,0.7046344,-0.49592054,0.30694437,-0.8402668
688,0.1920554,0.4037019,0.42004716,0.06874175,0.20997511,-0.21158439,-0.5785066,-1.2161262,0.6471468
689,1.0825078,-0.39144382,0.21340032,-0.18825236,0.98320127,0.8462236,-0.32282373,-0.6495074,-0.52423656
690,0.81064004,-0.24114862,1.0593089,0.034781687,0.9034996,0.270668,-0.32055682,-1.2102699,-0.63919264
691,-0.6058837,-0.5754149,0.2763371,0.36926973,1.1258186,0.40944725,1.229487,-0.037625834,0.70788306
692,1.2000134,-0.60497206,0.1607579,-0.7268859,-0.30540308,0.063149154,0.03283797,-0.6978701,0.2631703
